Original	Verf?schte	10,10,10(Length,Distribution,Order)	10,3,10	10,10,3	10,3,3	10,10,1	10,3,1	10,1,3	DL	10,1,1	L	3,10,10	3,3,10	3,10,3	3,3,3	3,1,10	3,10,1	3,3,1	3,1,3	3,1,1	1,1000,1000	1,300,300	1,10,10	1,3,10	1,10,3	1,3,3	1,1,10	1,10,1	1,3,1	1,1,3	1,1,1
Heidemann@Finanzinformatik_Hannover.de	 Heidemann@Finazinformatik_Hannoverde	0.030185344277136678	0.03162807987378129	0.0652751060963302	0.0667178416929748	0.04161128014419694	0.0846349353713991	0.07670104196339045	0.05263157894736842	0.09461813564181475	0.05263157894736842	0.11991597947211027	0.12135871506875488	0.1550057412913038	0.15644847688794838	0.13134191533917053	0.17292283496972807	0.1743655705663727	0.16643167715836404	0.18434877083678836	0.4323350523526544	0.43236228209842825	0.452617039312208	0.4540597749088526	0.48770680113140147	0.48914953672804606	0.46404297517926824	0.5056238948098257	0.5070666304064704	0.4991327369984617	0.517049830676886
Fladrich@Fladrich_Consulting.de	 Fladrich@Fladich_Consultingde	0.018023149930375886	0.019385733549429133	0.03733267232694557	0.03869525594599882	0.028814311582599464	0.04265173098136752	0.04812383397916915	0.06451612903225806	0.052080309014537855	0.06451612903225806	0.10775378512534949	0.10911636874440273	0.12706330752191916	0.12842589114097241	0.11854494677757306	0.13101978255728786	0.1323823661763411	0.13785446917414274	0.14181094420951146	0.43233334881232743	0.432343360835181	0.4404548449654472	0.4418174285845004	0.45976436736201687	0.4611269509810701	0.4512460066176707	0.46372084239738554	0.4650834260164388	0.4705555290142404	0.47451200404960914
von Stackelberg@Fortify_ASC.de	 von Stackelberg@Fortfy_ASCde	0.0100194138420347	0.011187342658366054	0.0100194138420347	0.011187342658366054	0.019268980972512055	0.011187342658366054	0.019268980972512055	0.06666666666666667	0.019268980972512055	0.06666666666666667	0.09975004903700829	0.10091797785333965	0.09975004903700829	0.10091797785333965	0.10899961616748564	0.09975004903700829	0.10091797785333965	0.10899961616748564	0.10899961616748564	0.43233237028645255	0.4323324906564585	0.43245110887710597	0.43361903769343735	0.43245110887710597	0.43361903769343735	0.44170067600758334	0.43245110887710597	0.43361903769343735	0.44170067600758334	0.44170067600758334
Bustani@Four.In.One_Network.de	 Bustani@FourIn.One_Network.de	0.012714675953414054	0.01343604375173636	0.03771787577897044	0.03843924357729275	0.018427643886944185	0.06709394840547396	0.043430843712500576	0.03333333333333333	0.07208554854068179	0.03333333333333333	0.037241181096372505	0.03796254889469482	0.062244380921928896	0.06296574872025121	0.04295414902990264	0.09089908575011012	0.09162045354843242	0.06795734885545904	0.09661205368364024	0.1967359413558419	0.19674879139044898	0.2069555856934385	0.2076769534917608	0.2319587855189949	0.2326801533173172	0.21266855362696863	0.2606134903471761	0.2613348581454984	0.23767175345252503	0.2663264582807062
Meyer@Fox_Mobile_Group.de	 Meyer@Fox_obile_Groupde	0.01840487289500104	0.019847608491645657	0.045980873265206335	0.04742360886185095	0.029830808762061303	0.0499516291923753	0.0574068091322666	0.08	0.059934829462790946	0.08	0.10813550808997463	0.10957824368661925	0.13571150846017993	0.13715424405682455	0.1195614439570349	0.13823952879070428	0.1396822643873489	0.14713744432724019	0.14966546465776454	0.43233331538372144	0.432342990440437	0.4408365679300723	0.44227930352671696	0.4684125683002776	0.4698553038969222	0.45226250379713256	0.47094058863080196	0.47238332422744655	0.47983850416733786	0.4823665244978622
Grundmann@Fox_Mobile_Group.de	 Grundmann@Fox_obile_Groupde	0.01643024858415632	0.017792832203209565	0.03751777827901919	0.03888036189807244	0.027221410236379896	0.040813553915532236	0.04830893993124277	0.06896551724137931	0.05024213194870257	0.06896551724137931	0.10616088377912991	0.10752346739818316	0.1272484134739928	0.12861099709304602	0.11695204543135349	0.12918160549145258	0.13054418911050583	0.13803957512621637	0.13997276714367618	0.4323330928499872	0.4323405181485207	0.4388619436192276	0.4402245272382808	0.4599494733140905	0.4613120569331437	0.4496531052714512	0.46188266533155026	0.4632452489506035	0.470740634966314	0.47267382698377386
Nicklisch@Fox_Mobile_Group.de	 Nicklisch@Fox_obile_Groupde	0.01641045683492093	0.017578385651252283	0.037497986529783804	0.03866591534611516	0.025660023965398286	0.04059910736357496	0.046747553660261155	0.06896551724137931	0.04868074567772095	0.06896551724137931	0.10614109202989452	0.10730902084622589	0.1272286217247574	0.12839655054108876	0.11539065916037189	0.1291618137422172	0.13032974255854857	0.13647818885523474	0.13841138087269456	0.43233309086586075	0.43234049610272657	0.4388421518699922	0.4400100806863236	0.4599296815648551	0.46109761038118646	0.44809171900046957	0.46186287358231487	0.46303080239864625	0.46917924869533245	0.47111244071279224
Shi@FP_InovoLabs_GmbH.de	 Shi@FP_IovoLabs_GmbHde	0.011899914100831039	0.013262497719884287	0.024651211059134794	0.026013794678188044	0.02269107575305462	0.04306392279349297	0.035442372711358375	0.08333333333333333	0.0524925008266633	0.08333333333333333	0.10163054929580463	0.10299313291485789	0.1143818462541084	0.11574442987316164	0.11242171094802822	0.1314319743694133	0.13279455798846657	0.12517300790633196	0.1422231360216369	0.43233256545166715	0.43233465907676427	0.4343316091359023	0.4356941927549556	0.4470829060942061	0.4484454897132593	0.4451227707881259	0.464133034209511	0.46549561782856425	0.45787406774642964	0.47492419586173457
Bleumer@Francotyp-Postalia_GmbH.de	 Bleumer@Franotyp-Postalia_GmbHde	0.014728372285395365	0.015794742074219645	0.03836182372870639	0.03942819351753067	0.02317362923061382	0.0558357852333268	0.04680708067392485	0.058823529411764705	0.06321467238972098	0.058823529411764705	0.10445900748036896	0.10552537726919324	0.12809245892367999	0.12915882871250428	0.11290426442558742	0.14450005063947613	0.1455664204283004	0.13653771586889846	0.15294530758469457	0.432332877059973	0.4323381210483819	0.43716006732046664	0.43822643710929093	0.46079351876377767	0.46185988855260196	0.4456053242656851	0.4772011104795738	0.47826748026839805	0.46923877570899614	0.4856463674247923
Gro??ann@Fraunhofer_FOKUS.de	 Gro??ann@Frauhofer_FOKUSde	0.014611537850511381	0.016054273447155994	0.026237930121997054	0.027680665718641667	0.02603747371757164	0.028156757398383962	0.03766386598905731	0.07142857142857142	0.03813995766879961	0.07142857142857142	0.10434217304548497	0.1057849086421296	0.11596856531697065	0.11741130091361526	0.11576810891254524	0.11644465699671294	0.11788739259335757	0.1273945011840309	0.1278705928637732	0.43233290641237243	0.4323384466524854	0.43704323288558267	0.43848596848222726	0.4486696251570683	0.45011236075371297	0.4484691687526429	0.44914571683681065	0.45058845243345524	0.4600955610241286	0.4605716527038709
Burghardt@Fraunhofer_Institut_First.de	 Burghardt@Frauhofer_Institut_Firstde	0.0344916521950268	0.035934387791671414	0.07779358481852015	0.07923632041516478	0.04591758806208706	0.09260395768219126	0.08921952068558042	0.05263157894736842	0.10258715795260691	0.05263157894736842	0.1242222873900004	0.125665022986645	0.16752422001349376	0.16896695561013836	0.13564822325706066	0.18089185728052024	0.18233459287716486	0.17895015588055402	0.19231779314758052	0.4323359093915276	0.43237179670999865	0.4569233472300981	0.4583660828267427	0.5002252798535914	0.5016680154502361	0.46834928309715834	0.5135929171206179	0.5150356527172626	0.5116512157206516	0.5250188529876781
Fischer@Fresenius_Netcare_GmbH.de	 Fischer@Fresnius_Netcare_GmbHde	0.019210362834637028	0.020572946453690275	0.05786992050896209	0.05923250412801535	0.03000152448686061	0.070220384899871	0.06866108216118567	0.06060606060606061	0.07964896293304133	0.06060606060606061	0.10894099802961063	0.11030358164866387	0.14760055570393568	0.14896313932298894	0.1197321596818342	0.15858843647579135	0.15995102009484458	0.15839171735615926	0.16937959812801492	0.4323333796138714	0.43234370432157865	0.4416420578697083	0.44300464148876156	0.4803016155440334	0.4816641991630866	0.4524332195219319	0.49128949631588903	0.49265207993494226	0.49109277719625694	0.5020806579681126
Freund@FREUND-IT.de	 Freund@FREUD-ITde	0.010127368837864087	0.012357051123587582	0.010127368837864087	0.012357051123587582	0.02778563335968449	0.012357051123587582	0.02778563335968449	0.10526315789473684	0.02778563335968449	0.10526315789473684	0.09985800403283768	0.10208768631856117	0.09985800403283768	0.10208768631856117	0.11751626855465809	0.09985800403283768	0.10208768631856117	0.11751626855465809	0.11751626855465809	0.4323323811089607	0.4323326109062447	0.43255906387293536	0.43478874615865887	0.43255906387293536	0.43478874615865887	0.45021732839475576	0.43255906387293536	0.43478874615865887	0.45021732839475576	0.45021732839475576
Binderbauer@G_&_H_Bankensoftware_AG.de	 Binderbauer@G_&__Bankensoftware_AGde	0.025119079020476272	0.026345404277624197	0.05262145528480644	0.05384778054195436	0.034831124507477496	0.06652814542094723	0.06233350077180766	0.05263157894736842	0.07501386565080054	0.05263157894736842	0.11484971421544987	0.11607603947259779	0.14235209047978004	0.14357841573692795	0.12456175970245109	0.1550324553587729	0.15625878061592083	0.15206413596678126	0.16474450084577413	0.4323344219479638	0.4323552790235667	0.44755077405554755	0.4487770993126955	0.4750531503198777	0.47627947557702566	0.45726281954254877	0.4877335151988706	0.4889598404560185	0.48476519580687893	0.4974455606858718
Bleil@G_&_H_Bankensoftware_AG.de	 Bleil@G_&__Bankensoftware_AGde	0.030779226890602883	0.032005552147750804	0.06859499425405685	0.06982131951120478	0.0404912723776041	0.08725682121981998	0.07830703974105808	0.0625	0.09574254144967329	0.0625	0.12050986208557649	0.1217361873427244	0.15832562944903045	0.1595519547061784	0.1302219075725777	0.17576113115764563	0.17698745641479358	0.16803767493603167	0.18547317664464688	0.43233519109781626	0.43236382218108044	0.45321092192567414	0.4544372471828221	0.4910266892891281	0.49225301454627607	0.46292296741267536	0.5084621909977434	0.5096885162548912	0.5007387347761294	0.5181742364847446
Hertlein@G_&_H_Bankensoftware_AG.de	 Hertlein@G_&__Bankensoftware_AGde	0.027502299176319057	0.02872862443346698	0.05934715590343819	0.06057348116058611	0.03721434466332028	0.07525600891520944	0.06905920139043942	0.05714285714285714	0.08374172914506274	0.05714285714285714	0.11723293437129265	0.11845925962844057	0.1490777910984118	0.1503041163555597	0.12694497985829387	0.1637603188530351	0.16498664411018304	0.158789836585413	0.17347236434003632	0.43233474580053327	0.4323588761425199	0.44993399421139035	0.45116031946853824	0.4817788509385095	0.4830051761956574	0.4596460396983916	0.4964613786931328	0.4976877039502807	0.4914908964255107	0.506173424180134
Franz@G._Muth_Partners_GmbH.de	 Franz@G_Muth_Partners_GmbH.de	0.032577120181096056	0.03325841199062268	0.08637250191402417	0.08705379372355079	0.03797270100720785	0.11018274858873557	0.09176808274013595	0.03333333333333333	0.11489703760532073	0.03333333333333333	0.05710362532405451	0.05778491713358114	0.11089900705698262	0.11158029886650925	0.062499206150166305	0.1340279619221674	0.134709253731694	0.11629458788309441	0.13942354274827917	0.19673964105702774	0.19678986694367442	0.22681802992112052	0.22749932173064713	0.28061341165404863	0.2812947034635752	0.2322136107472323	0.30374236651923336	0.30442365832876	0.28600899248016043	0.30913794734534517
G??nther@GABO_mbH_&_Co._KG.de	 G??nther@GABOmbH_&_Co_KG.de	0.011342039302456957	0.012704622921510205	0.022480897731666928	0.023843481350720175	0.022133200954680538	0.057161932993792436	0.03327205938389051	0.07142857142857142	0.06659051102696276	0.07142857142857142	0.10107267449743056	0.1024352581164838	0.11221153292664052	0.11357411654569377	0.11186383614965413	0.14552998456971278	0.14689256818876603	0.1230026945788641	0.15632114622193635	0.4323325046233107	0.4323339832646168	0.43377373433752825	0.4351363179565815	0.4449125927667382	0.44627517638579145	0.4445648959897518	0.47823104440981046	0.47959362802886374	0.45570375441896177	0.48902220606203406
Heine@GAI_NetConsult_GmbH.de	 Heine@GAI_etConsult_GmbHde	0.025220334240064868	0.026582917859118115	0.04589778352000612	0.04726036713905937	0.03601149589228844	0.04986332737897758	0.0566889451722297	0.07142857142857142	0.059291905412147905	0.07142857142857142	0.11495096943503846	0.11631355305409172	0.13562841871497971	0.13699100233403297	0.12574213108726204	0.13823137895489793	0.13959396257395118	0.1464195803672033	0.1490225406071215	0.43233460294435133	0.4323572872458264	0.44765202927513614	0.44901461289418937	0.4683294785550774	0.4696920621741306	0.45844319092735974	0.4709324387949956	0.47229502241404886	0.479120640207301	0.4817236004472192
Netzband@GISA_GmbH.de	 Netzband@GISAGmbHde	0.01006691404019963	0.011702014383063527	0.01006691404019963	0.011702014383063527	0.023016308022867926	0.011702014383063527	0.023016308022867926	0.09523809523809523	0.023016308022867926	0.09523809523809523	0.09979754923517323	0.10143264957803712	0.09979754923517323	0.10143264957803712	0.11274694321784152	0.09979754923517323	0.10143264957803712	0.11274694321784152	0.11274694321784152	0.43233237504835614	0.4323325435663644	0.4324986090752709	0.4341337094181348	0.4324986090752709	0.4341337094181348	0.4454480030579392	0.4324986090752709	0.4341337094181348	0.4454480030579392	0.4454480030579392
Kohler@Google_Enterprise_EMEA.de	 Kohler@Googe_Enterprise_EMEAde	0.025250130088728843	0.02661271370778209	0.0666780140042494	0.06804059762330265	0.03604129174095242	0.08754125600063489	0.07746917565647299	0.0625	0.09696983403380523	0.0625	0.11498076528370244	0.11634334890275569	0.15640864919922298	0.15777123281827626	0.125771926935926	0.17590930757655523	0.1772718911956085	0.16719981085144658	0.1867004692287788	0.4323342077604168	0.4323529029363385	0.4476818251238001	0.44904440874285334	0.48910970903932066	0.49047229265837394	0.4584729867760237	0.5086103674166529	0.5099729510357062	0.49990087069154426	0.5194015290688765
Cichonczyk@ewocon_Advisory_GmbH.de	 Cichonczyk@ewocn_Advisory_GmbHde	0.022454571711044327	0.02362250052737568	0.04823654687629905	0.04940447569263041	0.03170413884152168	0.05066102686859092	0.05748611400677641	0.058823529411764705	0.05874266518273692	0.058823529411764705	0.11218520690601792	0.11335313572234927	0.13796718207127265	0.139135110887604	0.12143477403649527	0.13922373324723317	0.14039166206356452	0.14721674920175	0.1484733003777105	0.43233390972537095	0.43234959162827125	0.4448862667461156	0.44605419556244696	0.47066824191137036	0.4718361707277017	0.45413583387659295	0.4719247930873308	0.4730927219036622	0.47991780904184766	0.4811743602178082
Mollin@ewocon_Advisory_GmbH.de	 Mollin@ewocn_Advisory_GmbHde	0.02577655133421751	0.02700287659136543	0.0584337198768735	0.05966004513402142	0.03548859682121873	0.0612516766235714	0.06814576536387472	0.06666666666666667	0.0697373968534247	0.06666666666666667	0.1155071865291911	0.11673351178633903	0.1481643550718471	0.14939068032899502	0.12521923201619234	0.14975598656139708	0.150982311818545	0.15787640055884833	0.1594680320483983	0.4323343208376538	0.43235415850115955	0.4482082463692888	0.4494345716264367	0.4808654149119448	0.4820917401690927	0.45792029185629	0.4824570464014948	0.48368337165864267	0.490577460398946	0.492169091888496
Hasse@GS_Software_AG.de	 Hasse@GS_Sftware_AGde	0.011680531873352617	0.01343242509784965	0.02234728303750779	0.02409917626200482	0.025554882569068647	0.03265702684282326	0.03622163373322382	0.08695652173913043	0.04477948431404226	0.08695652173913043	0.10141116706832622	0.10316306029282324	0.11207791823248138	0.11382981145697842	0.11528551776404225	0.12063576881329982	0.12238766203779686	0.12595226892819741	0.13451011950901587	0.43233254290483203	0.43233440856339067	0.4341122269084239	0.4358641201329209	0.44477897807257905	0.4465308712970761	0.4479865776041399	0.45333682865339753	0.4550887218778945	0.4586533287682951	0.46721117934911355
N??mann@H&D_International_Group.de	 N??mann@H&D_nternational_Groupde	0.0304900100445767	0.03178087873631136	0.07609679020409879	0.07738765889583345	0.04071321582036746	0.10326863259049789	0.08631999597988954	0.06060606060606061	0.11220096967455398	0.06060606060606061	0.1202206452395503	0.12151151393128495	0.1658274253990724	0.16711829409080703	0.13044385101534106	0.19170839909373683	0.1929992677854715	0.17605063117486314	0.20193160486952758	0.4323353253591936	0.4323653104508173	0.45292170507964796	0.45421257377138263	0.49852848523917004	0.4998193539309047	0.46314491085543874	0.5244094589338345	0.5257003276255692	0.5087516910149608	0.5346326647096252
Tabert@H&T_Greenline_GmbH.de	 Tabert@H&T_reenline_GmbHde	0.018798258048863738	0.020331164620298638	0.04890514141304443	0.05043804798447933	0.030938314907615262	0.06841780110366102	0.061045198271795956	0.07142857142857142	0.07902495139097765	0.07142857142857142	0.10852889324383733	0.11006179981527224	0.138635776608018	0.1401686831794529	0.12066895010258885	0.15661552972719972	0.15814843629863462	0.15077583346676954	0.16875558658595124	0.4323333813446881	0.43234372295820805	0.44122995308393503	0.44276285965536993	0.4713368364481157	0.4728697430195506	0.45337000994268656	0.4893165895672974	0.4908494961387323	0.4834768933068672	0.5014566464260489
